,Unnamed: 0,speaker,content,block,session
388,388,Zheny,No worries.,1,1903
389,389,Ali,Like that…,1,1903
390,390,Dash,"We’re waiting for six of them,",1,1903
390,390,Dash,right?,1,1903
391,391,Ali,We already did everything.,1,1903
391,391,Ali,We can wait.,1,1903
392,392,Nasty,They just have [UI],1,1903
393,393,Ali,Yes.,1,1903
394,394,Zheny,"Well,",1,1903
394,394,Zheny,of course //we already finished.,1,1903
395,395,Ali,//[UI],1,1903
396,396,Natash,"Oh,",1,1903
396,396,Natash,I got hungry suddenly.,1,1903
397,397,Zheny,Of course.,1,1903
397,397,Zheny,You’re working hard.,1,1903
398,398,Dash,"And,",1,1903
398,398,Dash,"anyway,",1,1903
398,398,Dash,that’s why… none of them never did anything in the past.,1,1903
399,399,Nasty,I think they just didn’t turn it on.//Our office is also relaxing now.,1,1903
400,400,Alik to Dash,//[UI],1,1903
401,401,Natash,Mechanical is me.,1,1903
402,402,Dash,Terrain specialist  is also ours.,1,1903
402,402,Dash,Meteorologist is ours too.,1,1903
402,402,Dash,//[UI,1,1903
403,403,Nastya to Ali,"//We need to connect with them somehow,",1,1903
403,403,Nastya to Ali,maybe then they’ll…,1,1903
404,404,Ali,"Well,",1,1903
404,404,Ali,they’re writing to us.,1,1903
404,404,Ali,She even answered one of them…,1,1903
405,405,Nasty,We have one – hydrogeologist.,1,1903
405,405,Nasty,She’s alive.,1,1903
406,406,Natash,She just doesn’t have time to answer for everyone.,1,1903
407,407,Dash,"She’s like our Duma with those buttons,",1,1903
407,407,Dash,right?,1,1903
408,408,Natash,"On all the rows,",1,1903
408,408,Natash,right?,1,1903
409,409,Dash,Drilling wrote something there… Drilling is yours?,1,1903
410,410,Nasty,//Yes.,1,1903
411,411,Ali,//Yes.,1,1903
411,411,Ali,It’s Valeria.,1,1903
412,412,Dash,And ours is totally lost.,1,1903
413,413,Ali,They’re drinking tea.,1,1903
414,414,Zheny,Building…,1,1903
415,415,Dash,Maybe [UI],1,1903
416,416,Zheny,While [UI]… while [UI] .,1,1903
416,416,Zheny,I wonder– should we play this again?,1,1903
417,417,Ali,We still need to //send letters.,1,1903
418,418,Natash,//Letters.,1,1903
419,419,Zheny,But we won’t be in this then?,1,1903
420,420,Ali,"Well,",1,1903
420,420,Ali,it’s ending now.,1,1903
420,420,Ali,Forty-five minutes… There… then we need to do one questionnaire and then send out letters.,1,1903
421,421,Zheny,They’re not cancelling the questionnaire?,1,1903
422,422,Ali,[UI]?,1,1903
422,422,Ali,… no.,1,1903
423,423,Zheny,[UI],1,1903
424,424,Dash,"Dang,",1,1903
424,424,Dash,really… bitter.,1,1903
425,425,Zheny,Want another one?,1,1903
426,426,Dash,I don’t want another one.,1,1903
427,427,Ali,"Nastya,",1,1903
427,427,Ali,"they aren’t writing you,",1,1903
427,427,Ali,are they?,1,1903
428,428,Nasty,No.,1,1903
429,429,Zheny,I don’t know.,1,1903
429,429,Zheny,"For the second time,",1,1903
429,429,Zheny,they didn’t send me the time.,1,1903
429,429,Zheny,They used to at least tell me.,1,1903
430,430,Alik to Nasty,//But can you see me?,1,1903
431,431,Nastya to Ali,Are you doing something now?,1,1903
432,432,Ali,"I wrote,",1,1903
432,432,Ali,yes.,1,1903
433,433,Nasty,Just a sec.,1,1903
433,433,Nasty,I’m answering…,1,1903
434,434,Zheny,I tried so hard.,1,1903
434,434,Zheny,“Hello” I wrote.,1,1903
435,435,Natash,All for nothing…,1,1903
436,436,Zheny,I studied.,1,1903
437,437,Ali,Twice the number of letters as last time.,1,1903
438,438,Dash,We have such a cool chat with each other.,1,1903
438,438,Dash,How did I end up on a robot team anyway?,1,1903
438,438,Dash,[UI],1,1903
439,439,Ali,[UI],1,1903
440,440,Dash,Get out the herring and potatoes… I’m hungry.,1,1903
441,441,Natash,With pleasure.,1,1903
442,442,Dash,To [UI] I also agree.,1,1903
443,443,Alik to Nasty,And you?,1,1903
444,444,Nasty,"Well,",1,1903
444,444,Nasty,see – zero?,1,1903
445,445,Ali,"Ryan,",1,1903
445,445,Ali,did you get any messages?,1,1903
446,446,Rya,"//No,",1,1903
446,446,Rya,I don’t have.,1,1903
447,447,Zheny,//Did it work?,1,1903
448,448,Ali,"Look: when they don’t do anything,",1,1903
448,448,Ali,we have good results- nine thousand people.,1,1903
449,449,Natash,Yes.,1,1903
450,450,Ali,No.,1,1903
450,450,Ali,I’m not saying anything.,1,1903
450,450,Ali,That’s just //how it is.,1,1903
451,451,Dash,//Statistics.,1,1903
452,452,Zheny,We’re doing it.,1,1903
453,453,Natash,"We’re just sitting,",1,1903
453,453,Natash,"watching,",1,1903
453,453,Natash,and doing nothing.,1,1903
454,454,Zheny,"No,",1,1903
454,454,Zheny,they’re probably reporting on paper: “Haven’t you even learned a couple words to answer with?”,1,1903
455,455,Dash,[UI],1,1903
456,456,Zheny,While sitting and reading…,1,1903
457,457,Ali,"//But Nastya,",1,1903
457,457,Ali,"on the contrary,",1,1903
457,457,Ali,wrote that she liked their video.,1,1903
458,458,Dash,//I didn’t offend anyone…,1,1903
459,459,Nasty,//[UI],1,1903
460,460,Ali,She wrote to them…,1,1903
461,461,Zheny,Nastya?,1,1903
462,462,Ali,Yes.,1,1903
463,463,Zheny,It’s a good video.,1,1903
463,463,Zheny,Some funny people in it.,1,1903
463,463,Zheny,That Max is a good guy.,1,1903
464,464,Ali,Our guy.,1,1903
465,465,Zheny,Yes… I feel like he eats well.,1,1903
465,465,Zheny,Very good.,1,1903
466,466,Nasty,Will they translate us?,1,1903
466,466,Nasty,All these conversations?,1,1903
467,467,Zheny,And what?,1,1903
467,467,Zheny,We’re not saying anything wrong.,1,1903
467,467,Zheny,Max is great.,1,1903
468,468,Nasty,"Oh,",1,1903
468,468,Nasty,Max answered “I think so.” That’s what he said.,1,1903
469,469,Zheny,Did he answer you from last time?,1,1903
470,470,Nasty,Yes.,1,1903
471,471,Zheny,Did it get there?,1,1903
472,472,Ali,In three weeks…,1,1903
473,473,Nasty,No “Hi” or anything.,1,1903
473,473,Nasty,Where are his manners?,1,1903
474,474,Zheny,Sneeze on him…,1,1903
475,475,Nasty,Amazing.,1,1903
475,475,Nasty,And that hydrogeologist also didn’t say “Hi.” Alik and I are trying here…,1,1903
476,476,Ali,Yes.,1,1903
476,476,Ali,We’re being nice.,1,1903
477,477,Rya,Fluid engineer?,1,1903
478,478,Ali,That’s Dasha.,1,1903
479,479,Natash,Mhm.,1,1903
480,480,Dasha to Rya,Are you using smilies?,1,1903
481,481,Nastya to Ali,"It’s fine,",1,1903
481,481,Nastya to Ali,right?,1,1903
482,482,Ali,I mean you don’t need to try.,1,1903
482,482,Ali,I even asked there…,1,1903
483,483,Zheny,"I told you from the very beginning,",1,1903
483,483,Zheny,"that all you need to write is “OK’ and that’s it… Oh,",1,1903
483,483,Zheny,something came.,1,1903
484,484,Ali,Oh!,1,1903
485,485,Zheny,Fluid engineer.,1,1903
486,486,Ali,It came from here…,1,1903
487,487,Zheny,"Ryan,",1,1903
487,487,Zheny,where are you?,1,1903
488,488,Ali,Soapy walnut is writing…,1,1903
489,489,Nasty,That’s a new nickname.,1,1903
490,490,Natash,[UI],1,1903
491,491,Nastya to Rya,He called Dasha Soapy Walnut.,1,1903
491,491,Nastya to Rya,It’s a new nickname.,1,1903
492,492,Zheny,I didn’t get it right away.,1,1903
492,492,Zheny,She says: “I ate soap.” And I said: “How did you eat soap?” A walnut like soap.,1,1903
493,493,Nasty,You are [UI] and she is soapy walnut.,1,1903
494,494,Rya,[UI],1,1903
495,495,Nasty,We need four more.,1,1903
496,496,Zheny,"Well,",1,1903
496,496,Zheny,"how about this – Kimberly…//So,",1,1903
496,496,Zheny,"what area we doing?...// [UI] not answering,",1,1903
496,496,Zheny,right?,1,1903
497,497,Ali,//I don’t like all this for some reason.,1,1903
497,497,Ali,What the hell?,1,1903
498,498,Nasty,Write that to them.,1,1903
499,499,Ali,"No,",1,1903
499,499,Ali,no need for that.,1,1903
499,499,Ali,They’ll get more offended.,1,1903
499,499,Ali,//Then they won’t talk to us at all.,1,1903
500,500,Nasty,//What about us?,1,1903
500,500,Nasty,Aren’t we offended?,1,1903
501,501,Zheny,Can we make a decision ourselves here or do we //need to wait?,1,1903
502,502,Dash,//Not for them.,1,1903
503,503,Ali,"Well,",1,1903
503,503,Ali,they need to place checkmarks… and forty-five minutes and that’s it.,1,1903
504,504,Zheny,"Well,",1,1903
504,504,Zheny,I think this //[UI],1,1903
505,505,Dash,How much has gone by?,1,1903
505,505,Dash,Are you keeping track of time?,1,1903
506,506,Zheny,"They stopped,",1,1903
506,506,Zheny,"I said,",1,1903
506,506,Zheny,//a second time…,1,1903
507,507,Ali,"//Well,",1,1903
507,507,Ali,when…,1,1903
508,508,Dash,So how much?,1,1903
508,508,Dash,Fifty-seven minutes?,1,1903
508,508,Dash,"Well,",1,1903
508,508,Dash,"there was also the video in there,",1,1903
508,508,Dash,right?,1,1903
508,508,Dash,"Fifteen minutes,",1,1903
508,508,Dash,// Ten minutes…,1,1903
509,509,Ali,"Well,",1,1903
509,509,Ali,these windows appear every ten minutes.,1,1903
509,509,Ali,"Ten minutes,",1,1903
509,509,Ali,"twenty minutes,",1,1903
509,509,Ali,thirty minutes.,1,1903
509,509,Ali,We’ve seen them twice now.,1,1903
509,509,Ali,Right?,1,1903
510,510,Dash,//Twenty minutes went by?,1,1903
511,511,Nasty,//[UI],1,1903
512,512,Ali,Next time it will be thirty minutes.,1,1903
513,513,Dash,My God!,1,1903
513,513,Dash,We are such a  good team!,1,1903
513,513,Dash,Priceless.,1,1903
513,513,Dash,We saved almost nine thousand people.,1,1903
514,514,Zheny,"I don’t know about saved,",1,1903
514,514,Zheny,but at least…,1,1903
515,515,Dash,Watered…,1,1903
516,516,Zheny,[UI],1,1903
517,517,Rya,What did he say?,1,1903
518,518,Zheny,//[UI],1,1903
519,519,Ali,//We saved nine thousand people all by ourselves.,1,1903
520,520,Natash,[UI] [SL] humor.,1,1903
521,521,Rya,[UI],1,1903
522,522,Ali,[UI],1,1903
523,523,Nasty,No.,1,1903
523,523,Nasty,[UI],1,1903
524,524,Zheny,They depend.,1,1903
525,525,Ali,On us.,1,1903
526,526,Rya,They depend on us?,1,1903
527,527,Zheny,Yes.,1,1903
527,527,Zheny,On us.,1,1903
528,528,Rya,The time is ticking.,1,1903
529,529,Natash,Time is ticking?,1,1903
530,530,Ali,Time is ticking.,1,1903
531,531,Natash,[UI].,1,1903
531,531,Natash,“Ticking” is “ticking”?,1,1903
532,532,Zheny,"Yes,",1,1903
532,532,Zheny,[UI],1,1903
533,533,Ali,Correct…,1,1903
534,534,Natash,Time is ticking.,1,1903
535,535,Nasty,Can I go to the bathroom?,1,1903
536,536,Ali,Of course.,1,1903
537,537,Natash,There may be some messages…,1,1903
538,538,Dash,"Then they’ll say: “Guys,",1,1903
538,538,Dash,[UI]”,1,1903
539,539,Al,//[UI],1,1903
540,540,Dash,"Well,",1,1903
540,540,Dash,[UI],1,1903
541,541,Ali,//Same people…,1,1903
542,542,Dash,//Now they’ll send someone… They could at least wave a camera.,1,1903
542,542,Dash,Any movement…,1,1903
543,543,Zheny,"They won’t wave,",1,1903
543,543,Zheny,they’ll go like this…,1,1903
544,544,Dash,"It will be like Morse Code,",1,1903
544,544,Dash,right?,1,1903
545,545,Zheny,Yes.,1,1903
546,546,Natash,We should have arranged with them long ago so they could give some signs.,1,1903
547,547,Dash,"//Yes,",1,1903
547,547,Dash,"everything is fine,",1,1903
547,547,Dash,no.,1,1903
548,548,Natash,//[UI],1,1903
549,549,Zheny,"Well,",1,1903
549,549,Zheny,yesterday they told Ryan to help.,1,1903
549,549,Zheny,"When the time came,",1,1903
549,549,Zheny,//everyone was gone.,1,1903
549,549,Zheny,Nine five.,1,1903
550,550,Ali,//[UI],1,1903
551,551,Ali,Aslan said we need to help [UI],1,1903
552,552,Rya,Yes.,1,1903
553,553,Ali,So this is the perfect opportunity right there.,1,1903
554,554,Zheny,"So,",1,1903
554,554,Zheny,"Ryan,",1,1903
554,554,Zheny,ask me to help out right now.,1,1903
554,554,Zheny,"If needed,",1,1903
554,554,Zheny,we can translate.,1,1903
555,555,Ali,Ask for help and Zhenya will help out.,1,1903
556,556,Rya,I will get more people.,1,1903
557,557,Natash,"Alik,",1,1903
557,557,Natash,today we’re eating cucumber.,1,1903
557,557,Natash,Remember?,1,1903
558,558,Ali,Yes.,1,1903
558,558,Ali,I already told Nastya that twice… Not just cucumbers… what else?,1,1903
559,559,Rya,//Cucumber.,1,1903
560,560,Ali,//Cake [UI],1,1903
561,561,Zheny,Cucumber.,1,1903
562,562,Natash,Pinckles.,1,1903
563,563,Ali,Pickles.,1,1903
564,564,Natash,"Not pinkles,",1,1903
564,564,Natash,pickles.,1,1903
565,565,Ali,//[UI],1,1903
566,566,Nasty,//Max is wishing us happy May first.,1,1903
566,566,Nasty,He got his hair cut:what a stud.,1,1903
566,566,Nasty,[UI],1,1903
567,567,Zheny,Did he really cut his hair?,1,1903
568,568,Dash,I need to cut your hair.,1,1903
568,568,Dash,I have experience already.,1,1903
569,569,Nasty,"You don’t listen to them,",1,1903
569,569,Nasty,do you?,1,1903
569,569,Nasty,I think I’ll be ready for that soon.,1,1903
570,570,Dash,"Shower soon,",1,1903
570,570,Dash,"so I’ll have experience cutting with head hair,",1,1903
570,570,Dash,but also [SL] chest.,1,1903
571,571,Natash,[UI],1,1903
572,572,Nasty,Chest?,1,1903
573,573,Dash,Yes.,1,1903
574,574,Nasty,You’re going to cut chest hair?,1,1903
575,575,Dash,"Well,",1,1903
575,575,Dash,"not cut it,",1,1903
575,575,Dash,but do [UI],1,1903
576,576,Nasty,//[UI],1,1903
577,577,Natash,"I don’t think Nastya understood what Dasha meant,",1,1903
577,577,Natash,at first… No one would.,1,1903
578,578,Nasty,Yes.,1,1903
578,578,Nasty,//They can hear us…,1,1903
579,579,Dash,//In [UI] it’s called shaving a lightning bolt around the neck and temples.,1,1903
579,579,Dash,"But,",1,1903
579,579,Dash,here it will be on the chest.,1,1903
580,580,Nasty,Good luck… On whom?,1,1903
581,581,Ali,"So,",1,1903
581,581,Ali,now we have Project Red… and we are not working at all.,1,1903
582,582,Nasty,"You responded that… Ah,",1,1903
582,582,Nasty,so I didn’t get this message from you: “Everything is in order.”,1,1903
583,583,Ali,Why?,1,1903
583,583,Ali,There shouldn’t be delays here.,1,1903
584,584,Nasty,I don’t see it.,1,1903
585,585,Dash,"Zhenya,",1,1903
585,585,Dash,did you eat any walnuts?,1,1903
586,586,Zheny,No.,1,1903
586,586,Zheny,I tried them a while ago and for some reason they taste like cellar potatoes to me.,1,1903
587,587,Dash,They were good.,1,1903
587,587,Dash,"Just now,",1,1903
587,587,Dash,for some reason…,1,1903
588,588,Nasty,They got old.,1,1903
589,589,Zheny,"I’m telling you,",1,1903
589,589,Zheny,they started washing them… with soap… or they didn’t rinse them… Now I will introduce myself for the presentation as [UI] a cosmonaut – Terrain specialist… or who am I again?,1,1903
590,590,Zheny,Correct – Terrain.,1,1903
590,590,Zheny,I like drilling more.,1,1903
591,591,Ali,Drilling?,1,1903
592,592,Zheny,Yes.,1,1903
592,592,Zheny,Somehow it sounds better… Drilling.,1,1903
593,593,Ali,That is about drilling.,1,1903
594,594,Zheny,It just works better – drilling.,1,1903
595,595,Nasty,"For drilling,",1,1903
595,595,Nasty,yeah.,1,1903
595,595,Nasty,Good translation.,1,1903
596,596,Ali,"[UI],",1,1903
596,596,Ali,yeah?,1,1903
597,597,Zheny,This one isn’t bad either – Scientologist.,1,1903
598,598,Natash,Scientologist.,1,1903
599,599,Zheny,Sedimentologist.,1,1903
600,600,Nasty,"Oh,",1,1903
600,600,Nasty,work!,1,1903
601,601,Ali,That means thirty minutes.,1,1903
602,602,Zheny,"So,",1,1903
602,602,Zheny,"only a bit left,",1,1903
602,602,Zheny,right?,1,1903
603,603,Ali,"Well,",1,1903
603,603,Ali,"really,",1,1903
603,603,Ali,there is another fifteen minutes after that.,1,1903
604,604,Dash,So half of what we already did.,1,1903
605,605,Zheny,Half?,1,1903
606,606,Dash,Mhm.,1,1903
607,607,Zheny,"No,",1,1903
607,607,Zheny,I mean with this right here.,1,1903
608,608,Ali,"Yes,",1,1903
608,608,Ali,that thing appears every ten minutes.,1,1903
609,609,Zheny,//And then:letters… //letters are coming to us.,1,1903
610,610,Dash,For fifteen more minutes.,1,1903
611,611,Natash,We need to sit for forty-five minutes with this Project Red.,1,1903
611,611,Natash,Watch over this program.,1,1903
612,612,Zheny,I feel like we’ve already been sitting here for forty-five hours.,1,1903
613,613,Natash,It’s actually only been thirty minutes.,1,1903
613,613,Natash,Fifteen left.,1,1903
614,614,Zheny,I feel like they’re lying for some reason.,1,1903
615,615,Natash,If none of them move their program ends there.,1,1903
615,615,Natash,They told us to finish everything in forty-five minutes.,1,1903
616,616,Natash,I lost something [UI],1,1903
617,617,Zheny,They’re sleeping.,1,1903
618,618,Natash,There really is no one there.,1,1903
619,619,Zheny,Max is the only one who came in.,1,1903
619,619,Zheny,He stopped on his morning run and to hit the plus sign.,1,1903
620,620,Ali,[UI],1,1903
621,621,Dash,Oh!,1,1903
621,621,Dash,The mechanic woke up.,1,1903
622,622,Natash,"Yeah,",1,1903
622,622,Natash,right.,1,1903
623,623,Dash,See the message?,1,1903
624,624,Natash,[SL] They send this message?,1,1903
624,624,Natash,We have twenty minutes… Maybe they’re sitting in [UI]?,1,1903
625,625,Zheny,What?,1,1903
626,626,Natash,"Well,",1,1903
626,626,Natash,"like,",1,1903
626,626,Natash,they stayed in the program so it would send some know-nothing message in the chat every ten minutes.,1,1903
627,627,Dash,"Yes,",1,1903
627,627,Dash,"definitely,",1,1903
627,627,Dash,because…,1,1903
628,628,Natash,Because: “They send this message.,1,1903
628,628,Natash,We have twenty minutes” …//Is meaningless.,1,1903
629,629,Ali,//Yes.,1,1903
629,629,Ali,They’re checking something.,1,1903
630,630,Natash,Just as if…,1,1903
631,631,Nasty,"Ah there,",1,1903
631,631,Nasty,I received one from you.,1,1903
632,632,Ali,You received one?,1,1903
632,632,Ali,Good.,1,1903
633,633,Nasty,I can’t see it.,1,1903
634,634,Zheny,"This year,",1,1903
634,634,Zheny,"in just a few months basically,",1,1903
634,634,Zheny,I will change my passport… and I’m doing this nonsense… I’m playing toys with kids.,1,1903
635,635,Natash,You’re doing this as charity.,1,1903
635,635,Natash,Charity.,1,1903
636,636,Zheny,"Yes,",1,1903
636,636,Zheny,altruism… It’s good Ryan is here and helping.,1,1903
637,637,Ali,He is thankful he is next to Ryan.// [UI],1,1903
638,638,Rya,//[UI],1,1903
639,639,Zheny,[SL] Didn’t get lost.,1,1903
640,640,Rya,That means that he is in charge of the check.,1,1903
641,641,Zheny,"No,",1,1903
641,641,Zheny,I’m just reacting to my title – Terrain.,1,1903
642,642,Ali,Ha!,1,1903
642,642,Ali,Good.,1,1903
643,643,Zheny,"Well,",1,1903
643,643,Zheny,did they send it?,1,1903
644,644,Ali,-Nastya is writing to me here.,1,1903
645,645,Nasty,[UI],1,1903
646,646,Dash,Write something to me.,1,1903
646,646,Dash,[UI],1,1903
647,647,Zheny,But who are you?,1,1903
648,648,Dash,I’m fluid engineer.,1,1903
649,649,Zheny,//[UI],1,1903
650,650,Alik to Rya,//Email her.,1,1903
651,651,Natash,//[UI],1,1903
652,652,Dash,//[UI] a heart comes out.,1,1903
653,653,Zheny,How do you write it?,1,1903
653,653,Zheny,Do I click on you or write it?,1,1903
654,654,Dash,Yes.,1,1903
654,654,Dash,"“Hi,",1,1903
654,654,Dash,how do you do?”,1,1903
655,655,Dash,Now you’re all writing to me and I will //send out the letters in the next program.,1,1903
656,656,Zheny,//And he’ll send you the answer at the next session in three weeks.,1,1903
657,657,Nasty,You’re writing in Russian in the general chat.,1,1903
658,658,Ali,What?,1,1903
659,659,Nasty,You wrote something in Russian in the general chat.,1,1903
660,660,Ali,"No,",1,1903
660,660,Ali,only to you.,1,1903
661,661,Nasty,"No,",1,1903
661,661,Nasty,in the general geologist chat.,1,1903
662,662,Ali,No.,1,1903
663,663,Nasty,"“I don’t know what to write,",1,1903
663,663,Nasty,so I’ll write this crap.,1,1903
663,663,Nasty,[UI]”,1,1903
664,664,Zheny,Don’t worry about it.,1,1903
665,665,Ali,I only wanted to write that to you.,1,1903
666,666,Zheny,Today is May first… They’ll get it.,1,1903
667,667,Rya,"What did you write,",1,1903
667,667,Rya,Alik?,1,1903
668,668,Nasty,//He wrote in Russian.,1,1903
669,669,Ali,"//I wrote in Russian,",1,1903
669,669,Ali,but I thought it was for [UI],1,1903
670,670,Nasty,He wrote: “I don’t know what to write so I’ll write this bullshit here.”,1,1903
671,671,Rya,You can’t expect them to be reading all of them anyways.,1,1903
