session,sender,receiver,sender_dialog
2109,Will,Vika,backchannel
2109,Vika,Oleg,backchannel
2109,Oleg,Vika,question
2109,Vika,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Vika,statement
2109,Vika,Oleg,question
2109,Oleg,Saleh,statement
2109,Saleh,Will,statement
2109,Will,Vika,backchannel
2109,Vika,Will,backchannel
2109,Will,Oleg,statement
2109,Oleg,Ashley,statement
2109,Ashley,Vika,statement
2109,Vika,Will,statement
2109,Will,Ashley,backchannel
2109,Ashley,Vika,statement
2109,Vika,Will,question
2109,Will,Saleh,statement
2109,Saleh,Vika,statement
2110,Vika,Will,floor-grabber
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Saleh,statement
2110,Saleh,Vika,statement
2110,Vika,Saleh,question
2110,Saleh,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,disruption
2110,Ashley,Vika,statement
2110,Vika,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,backchannel
2110,Ashley,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,backchannel
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,backchannel
2110,Oleg,Will,question
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Will,floor-grabber
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Ashley,backchannel
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,question
2110,Ashley,Oleg,question
2110,Oleg,Will,question
2110,Will,Oleg,question
2110,Oleg,Ashley,question
2110,Ashley,Will,question
2110,Will,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Will,question
2110,Will,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Will,question
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Oleg,statement
2110,Oleg,Saleh,question
2110,Saleh,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Saleh,question
2110,Saleh,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,question
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,question
2110,Ashley,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,floor-grabber
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,statement
2110,Will,Ashley,question
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,question
2110,Will,Vika,statement
2110,Vika,Vika,statement
2110,Vika,Will,question
2110,Will,Will,statement
2110,Will,Ashley,backchannel
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Ashley,statement
2110,Ashley,Vika,floor-grabber
2110,Vika,Oleg,question
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Saleh,floor-grabber
2110,Saleh,Will,question
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Ashley,disruption
2110,Ashley,Will,statement
2110,Will,Ashley,disruption
2110,Ashley,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Vika,statement
2110,Vika,Will,question
2110,Will,Vika,statement
2110,Vika,Will,question
2110,Will,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Will,question
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Oleg,backchannel
2110,Oleg,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,floor-grabber
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,backchannel
2110,Vika,Oleg,question
2110,Oleg,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Will,backchannel
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Will,statement
2110,Will,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Saleh,backchannel
2110,Saleh,Ashley,statement
2110,Ashley,Vika,backchannel
2110,Vika,Oleg,statement
2110,Oleg,Saleh,question
2110,Saleh,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Will,question
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Ashley,question
2110,Ashley,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Oleg,question
2110,Oleg,Ashley,backchannel
2110,Ashley,Oleg,question
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Will,backchannel
2110,Will,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Will,question
2110,Will,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Vika,statement
2110,Vika,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Saleh,backchannel
2110,Saleh,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Will,backchannel
2110,Will,Oleg,statement
2110,Oleg,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Saleh,statement
2110,Saleh,Oleg,backchannel
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Oleg,floor-grabber
2110,Oleg,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Will,question
2110,Will,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Saleh,question
2110,Saleh,Ashley,statement
2110,Ashley,Ashley,statement
2110,Ashley,Will,question
2110,Will,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Vika,statement
2110,Vika,Oleg,backchannel
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,question
2110,Ashley,Oleg,statement
2110,Oleg,Saleh,question
2110,Saleh,Will,question
2110,Will,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Will,question
2110,Will,Saleh,statement
2110,Saleh,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Ashley,question
2110,Ashley,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Will,question
2110,Will,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Vika,statement
2110,Vika,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Saleh,backchannel
2110,Saleh,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,backchannel
2110,Ashley,Will,backchannel
2110,Will,Vika,backchannel
2110,Vika,Ashley,statement
2110,Ashley,Oleg,floor-grabber
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Will,question
2110,Will,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Vika,statement
2110,Vika,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,question
2110,Will,Vika,question
2110,Vika,Will,statement
2110,Will,Vika,question
2110,Vika,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Saleh,statement
2110,Saleh,Ashley,question
2110,Ashley,Saleh,backchannel
2110,Saleh,Ashley,statement
2110,Ashley,Will,backchannel
2110,Will,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Will,question
2110,Will,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Ashley,statement
2110,Ashley,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,question
2110,Will,Vika,statement
2110,Vika,Will,question
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,floor-grabber
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,floor-grabber
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Oleg,statement
2110,Oleg,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,disruption
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Vika,question
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,question
2110,Will,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Vika,question
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,disruption
2110,Vika,Will,statement
2110,Will,Vika,disruption
2110,Vika,Oleg,question
2110,Oleg,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Vika,question
2110,Vika,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,question
2110,Vika,Will,statement
2110,Will,Ashley,backchannel
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Will,question
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,floor-grabber
2110,Will,Vika,disruption
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,question
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,question
2110,Will,Vika,statement
2110,Vika,Ashley,floor-grabber
2110,Ashley,Will,statement
2110,Will,Vika,backchannel
2110,Vika,Will,statement
2110,Will,Oleg,question
2110,Oleg,Will,question
2110,Will,Oleg,question
2110,Oleg,Will,statement
2110,Will,Saleh,question
2110,Saleh,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Will,question
2110,Will,Ashley,statement
2110,Ashley,Will,question
2110,Will,Saleh,statement
2110,Saleh,Will,question
2110,Will,Vika,statement
2110,Vika,Saleh,statement
2110,Saleh,Will,question
2110,Will,Oleg,backchannel
2110,Oleg,Vika,question
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,question
2110,Will,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Will,question
2110,Will,Vika,statement
2110,Vika,Ashley,question
2110,Ashley,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,statement
2110,Will,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,floor-grabber
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Oleg,floor-grabber
2110,Oleg,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Will,question
2110,Will,Saleh,statement
2110,Saleh,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Will,question
2110,Will,Oleg,statement
2110,Oleg,Will,question
2110,Will,Oleg,question
2110,Oleg,Will,question
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,question
2110,Vika,Vika,statement
2110,Vika,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Will,question
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Oleg,question
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Oleg,backchannel
2110,Oleg,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Oleg,question
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,question
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Oleg,statement
2110,Oleg,Saleh,statement
2110,Saleh,Oleg,statement
2110,Oleg,Ashley,question
2110,Ashley,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Oleg,statement
2110,Oleg,Vika,question
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Vika,statement
2110,Vika,Will,backchannel
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Will,statement
2110,Will,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Oleg,statement
2110,Oleg,Will,question
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,question
2110,Will,Oleg,statement
2110,Oleg,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,backchannel
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,question
2110,Will,Vika,statement
2110,Vika,Saleh,question
2110,Saleh,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Ashley,backchannel
2110,Ashley,Will,statement
2110,Will,Vika,statement
2110,Vika,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Will,question
2110,Will,Oleg,statement
2110,Oleg,Saleh,question
2110,Saleh,Vika,question
2110,Vika,Ashley,backchannel
2110,Ashley,Oleg,statement
2110,Oleg,Ashley,statement
2110,Ashley,Will,disruption
2110,Will,Ashley,disruption
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Saleh,question
2110,Saleh,Ashley,backchannel
2110,Ashley,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Saleh,question
2110,Saleh,Saleh,statement
2110,Saleh,Oleg,statement
2110,Oleg,Vika,statement
2110,Vika,Ashley,statement
2110,Ashley,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,floor-grabber
2110,Vika,Ashley,statement
2110,Ashley,Saleh,statement
2110,Saleh,Will,statement
2110,Will,Vika,backchannel
2110,Vika,Ashley,disruption
2110,Ashley,Will,disruption
2110,Will,Vika,statement
2110,Vika,Saleh,statement
2110,Saleh,Vika,statement
2110,Vika,Saleh,statement
2110,Saleh,Ashley,statement
2110,Ashley,Will,statement
2110,Will,Vika,floor-grabber
2110,Vika,Will,statement
2110,Will,Vika,backchannel
2110,Vika,Will,floor-grabber
2110,Will,Vika,statement
2110,Vika,Will,statement
2110,Will,Will,statement
2110,Will,Oleg,floor-grabber
2110,Oleg,Vika,statement
2110,Vika,Oleg,question
2110,Oleg,Vika,statement
2110,Vika,Will,backchannel
2110,Will,Vika,floor-grabber
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Saleh,backchannel
2110,Saleh,Vika,statement
2110,Vika,Saleh,statement
2110,Saleh,Vika,statement
2110,Vika,Vika,statement
2110,Vika,Will,statement
2110,Will,Vika,statement
2110,Vika,Will,question
